Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks
PG,Curtin University,Perth,"Wound, Ostomy and Continence Practice","School of Nursing, Midwifery and Paramedicine","49,800", ,AUD,Year,2,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-wound-ostomy-and-continence-practice-major-msc-health-practice--mjrp-oscnmv1&index_url=http%3A%2F%2Fcourse-pg-wound-ostomy-and-continence-practice-major-msc-health-practice--mjrp-oscnmv1&auth=HOh6IWrkujqy6S73bLvSvw&profile=_default&rank=32&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Our postgraduate nursing courses enhance professional development by preparing you for advanced clinical practice with individuals, families, groups and communities.", ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Speech Pathology,"School of Occupational Therapy, Social Work and Speech Pathology","76,800", ,AUD,Year,2,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-speech-pathology--mg-sppathv1&index_url=http%3A%2F%2Fcourse-pg-master-of-speech-pathology--mg-sppathv1&auth=uvEBziaMwBXwQs%2FysIhnOw&profile=_default&rank=33&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,This graduate entry master course combines theory with clinical practice to prepare you for a career as a speech pathologist., ,Australia,Yes,Yes,,Yes,Yes,Applicants with an honours degree or a bachelor degree with a course weighted average of 65% are eligible for entry to the program. The application process is competitive and typically successful applicants have demonstrated a distinction average.
PG,Curtin University,Perth,Child and Adolescent Health Nursing,"School of Nursing, Midwifery and Paramedicine", , ,AUD,Year,1,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-child-and-adolescent-health-nursing-major-msc-advanced-nursing-practice--mjrp-cahngv1&index_url=http%3A%2F%2Fcourse-pg-child-and-adolescent-health-nursing-major-msc-advanced-nursing-practice--mjrp-cahngv1&auth=IFrwSlXvn95kDcI4bfUokA&profile=_default&rank=34&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Enhance your knowledge of specialty nursing practice and demonstrate high levels of professional competency.,"Management, research/quality improvement activities, education and clinical practice in the following areas:",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Clinical Exercise Physiology,School of Physiotherapy and Exercise Science,"56,700", ,AUD,Year,1,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-clinical-exercise-physiology--mc-cexphyv1&index_url=http%3A%2F%2Fcourse-pg-master-of-clinical-exercise-physiology--mc-cexphyv1&auth=XxX8uUASkVmcZnj%2FBqkoEg&profile=_default&rank=35&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Expand your knowledge of clinical exercise physiology across target pathologies and population groups.,"In addition to passing all units, all students must fulfil the minimum practical competency requirement of completing 360 clinical hours divided into 200hrs in the cardiovascular/musculoskeletal/metabolic stream, 100hrs in respiratory/neurological/cancer/renal/mental health, 60 hrs in ""other"".",Australia,Yes,Yes,,Yes,Yes,"In addition to passing all units, all students must fulfil the minimum practical competency requirement of completing 360 clinical hours divided into 200hrs in the cardiovascular/musculoskeletal/metabolic stream, 100hrs in respiratory/neurological/cancer/renal/mental health, 60 hrs in ""other""."
PG,Curtin University,Perth,Public Health,School of Public Health, , ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-public-health--gd-pubhlv2&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-public-health--gd-pubhlv2&auth=bdk1xnic7cPsZr7BL21mtw&profile=_default&rank=36&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Prepares you for contemporary public health practice, addressing traditional and emerging public health issues.", ,Australia,Yes,Yes,,Yes,Yes,"Specifically, applicants require an undergraduate degree from a tertiary institution preferably in a health science area, education, behavioural sciences, social sciences or management. Satisfying the admission requirements enables an applicant to be considered for admission, but does not guarantee an offer of admission to the program."
PG,Curtin University,Perth,Public Health,School of Public Health, , ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-public-health--gc-pubhlv2&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-public-health--gc-pubhlv2&auth=Yzdga2ng7DS6Kbjqon%2BsUA&profile=_default&rank=37&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Prepares you for contemporary public health practice, addressing traditional and emerging public health issues.", ,Australia,Yes,Yes,,Yes,Yes,"Specifically, applicants require an undergraduate degree from a tertiary institution preferably in a health science area, education, behavioural sciences, social sciences or management. Satisfying the admission requirements enables an applicant to be considered for admission, but does not guarantee an offer of admission to the program."
PG,Curtin University,Perth,Public Health,School of Public Health, , ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-public-health--mc-pubhlv3&index_url=http%3A%2F%2Fcourse-pg-master-of-public-health--mc-pubhlv3&auth=B7lYIALqGXvse%2F19AjXXlg&profile=_default&rank=38&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Prepares you for contemporary public health practice, addressing traditional and emerging public health issues.","As a graduate, you may work in a number of fields, including health administration, protection or promotion. You may work in the public sector or with nongovernment organisations, such as the Heart Foundation, Cancer Council and Red Cross; or with research institutes, universities and international bodies, such as the World Health Organization.",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Clinical Leadership,"School of Nursing, Midwifery and Paramedicine", , ,AUD,Year, ,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-clinical-leadership-major-msc-health-practice--mjrp-clinlv3&index_url=http%3A%2F%2Fcourse-pg-clinical-leadership-major-msc-health-practice--mjrp-clinlv3&auth=024HKdmwOh8cWem3Xleh4Q&profile=_default&rank=39&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Enhance your professional career development and pursue clinical leadership roles in a healthcare setting., ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Critical Care Nursing,"School of Nursing, Midwifery and Paramedicine", , ,AUD,Year,1,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-critical-care-nursing--gc-clinnuv4&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-critical-care-nursing--gc-clinnuv4&auth=fc5Nt5%2B7wQB3wZeZqQIB3g&profile=_default&rank=40&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Develop advanced knowledge and clinical proficiency in nursing critically ill patients., ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Musculoskeletal Physiotherapy,School of Physiotherapy and Exercise Science,"37,200", ,AUD,Year,1,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-musculoskeletal-physiotherapy-major-m-clinphys--mjrp-mnptmv2&index_url=http%3A%2F%2Fcourse-pg-musculoskeletal-physiotherapy-major-m-clinphys--mjrp-mnptmv2&auth=vhWSFBE3YDRkVfyBPUPQKQ&profile=_default&rank=41&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"This major promotes an advanced standard of musculoskeletal physiotherapy practice through biomedical sciences knowledge, clinical and research skills development, and a broad appreciation of the concepts of evidence-based practice. In recent years a code of practice has been developed which considers the scope, limitations, evidence base and research prospects of musculoskeletal physiotherapy as it relates to community health care. The development of confidence and professionalism in clinical practice is also promoted. This is achieved primarily through the development of advanced patient examination and treatment skills, advanced clinical communication skills and prescription of appropriate patient management. This major within the Master of Clinical Physiotherapy focuses on the integration of evidence-based practice and contemporary methods of clinical practice. It is designed to develop advanced knowledge, skill and clinical competencies in musculoskeletal physiotherapy practice.", ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Clinical Specialisation Major (MSc Health Practice),"School of Nursing, Midwifery and Paramedicine","49,800", ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-clinical-specialisation-major-msc-health-practice--mjrp-clnspv1&index_url=http%3A%2F%2Fcourse-pg-clinical-specialisation-major-msc-health-practice--mjrp-clnspv1&auth=NO4y99oN%2BwVWTUWXOXfp2A&profile=_default&rank=42&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"The Clinical Specialisation major is designed to provide the theoretical foundations of nursing science, together with the clinical knowledge and skills to enhance professional career development. The major focuses on the development of clinical leadership, critical thinking and integration of evidence based practice to foster development of graduates consistent with the profile of a nurse specialist.", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Sexology,School of Public Health,"72,200", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-sexology--mc-sxlgyv3&index_url=http%3A%2F%2Fcourse-pg-master-of-sexology--mc-sxlgyv3&auth=y9d5FV9Uu61bAYGhIQygog&profile=_default&rank=43&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Acquire specialist knowledge and skills in sexology, and examine recent research on the biological, psychological and social aspects of human sexuality.","Our graduates have established careers in many fields, including:",Australia,Yes,Yes,,Yes,Yes,"Applicants for a Master Degree (Coursework) are required to meet University academic and English language entry standards; details are provided at http://futurestudents.curtin.edu.au. Subject to the duration of the course applicants usually require a Bachelor Degree or equivalent (and may require relevant work experience), Bachelor Honours Degree, Graduate Certificate or Graduate Diploma. Any specific course entry and completion requirements must also be met.You will be required to submit supplementary information with your application."
PG,Curtin University,Perth,Physiotherapy,School of Physiotherapy and Exercise Science,"113,400", ,AUD,Year,3,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-doctor-of-physiotherapy--mx-phythv1&index_url=http%3A%2F%2Fcourse-pg-doctor-of-physiotherapy--mx-phythv1&auth=WYNB8FxCieVSbBvEXUSqYQ&profile=_default&rank=44&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,The Doctor of Physiotherapy is an Extended Masters degree that offers a fast-track pathway to becoming a physiotherapist., ,Australia,Yes,Yes,,Yes,Yes,A three-year bachelor degree or equivalent with a CWA (course weighted average) of at least 70.
PG,Curtin University,Perth,Master of Midwifery,"School of Nursing, Midwifery and Paramedicine", , ,AUD,Year,2,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-midwifery--mg-midwv1&index_url=http%3A%2F%2Fcourse-pg-master-of-midwifery--mg-midwv1&auth=MMfoK0slIgJTT2Twj0b8SQ&profile=_default&rank=45&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+health+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,The Master of Midwifery emphasises the close integration of evidence based theory and clinical practice., ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Predictive Analytics,"School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)","15,500", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-predictive-analytics--gc-predanv2&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-predictive-analytics--gc-predanv2&auth=L7jvIULryPcKcfEEo4ma2A&profile=_default&rank=1&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Learn concepts of data analysis, computing and visualisation, and how analytics can be used to predict future scenarios.","Experts in predictive analytics are well placed to handle the ‘big data’ issues of the future. They understand how to overlay historical and prediction data with supply chain financial and other business data, and are able to correlate probability assessments for better informed decisions.",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Supply Chain Management,School of Management,"45,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-supply-chain-management--mc-scmgmtv1&index_url=http%3A%2F%2Fcourse-pg-master-of-supply-chain-management--mc-scmgmtv1&auth=7su2uFaOuX3vTDCJvSRGSQ&profile=_default&rank=2&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Generate innovative solutions to logistics and supply chain problems and manage logistics processes.,"Commodities manager, Logistics manager, Supply chain planner, Strategic sourcing manager",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Cyber Security,"School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)","32,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-cyber-security--gd-cybsecv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-cyber-security--gd-cybsecv1&auth=7DZRpqVo5pNem3pal8vFoA&profile=_default&rank=3&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Tailor your career in IT and become skilled in network security, fixing vulnerabilities and managing cyber risks.",Industries,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Predictive Analytics,"School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)","30,900", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-predictive-analytics--gd-predanv2&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-predictive-analytics--gd-predanv2&auth=ya%2F2VLfpJU7%2BXpL5Vemg6g&profile=_default&rank=4&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Increase your understanding of data analysis, computing and visualisation.", ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Information Systems and Technology,School of Management,"15,000", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-information-systems-and-technology--gc-isystcv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-information-systems-and-technology--gc-isystcv1&auth=0rN74k%2BJZxu3yH2vN2xIdg&profile=_default&rank=5&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Learn how IT is used in the business sector.,"Analyst, Computer network professional, Network administrator, Network analyst",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Digital and Social Media,"School of Media, Creative Arts and Social Inquiry","43,500", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-digital-and-social-media--mc-netscmv2&index_url=http%3A%2F%2Fcourse-pg-master-of-digital-and-social-media--mc-netscmv2&auth=1IrA4fpkYMox%2FhbijwQYcQ&profile=_default&rank=6&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Gain advanced online communication, social media management and web media creation skills, and undertake a research project.",Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Predictive Analytics,"School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)","60,800", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-predictive-analytics--mc-predanv3&index_url=http%3A%2F%2Fcourse-pg-master-of-predictive-analytics--mc-predanv3&auth=gIMfNeuHd%2FI7HT5O0TfcTw&profile=_default&rank=7&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Improve your technical and business skills, specialising in resource operations engineering, finance and investment analytics, or asset management and productivity.",This course will help you become a:,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Information Systems and Technology,School of Management,"45,900", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-information-systems-and-technology--mc-isysv2&index_url=http%3A%2F%2Fcourse-pg-master-of-information-systems-and-technology--mc-isysv2&auth=7G%2Ba68hfhw8UXqZkm0AHrA&profile=_default&rank=8&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Advance your skills in managing information systems and technology in a competitive, global business environment.",You will be well-placed to seek employment in management and leadership roles within private and public organisations employing information systems in a management context.  Such career roles include that of Senior System Analyst.,Australia,Yes,Yes,,Yes,Yes,"A bachelor degree or Graduate Certificate in Information Systems and Technology, or a bachelor degree in any discipline and at least five years' of substantial work experience in Information Systems and Technology. Applicants must also meet Curtin's English language proficiency requirements."
PG,Curtin University,Perth,Computer Science,"School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)","64,200", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-computer-science-major-msc-science--mjrp-cmscmv1&index_url=http%3A%2F%2Fcourse-pg-computer-science-major-msc-science--mjrp-cmscmv1&auth=kmQSTbfFsdrCT4scQyHgDQ&profile=_default&rank=9&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Extend your computing knowledge, and develop expertise in the mathematical foundation of computability.", ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Software Engineering,"School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)","72,600", ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-software-engineering-major-m-proeng--mjrp-swengv1&index_url=http%3A%2F%2Fcourse-pg-software-engineering-major-m-proeng--mjrp-swengv1&auth=c2VHSF2ADLbqYxuKjtbhsA&profile=_default&rank=10&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+it-and-computing+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Design, construct and test complex software projects using engineering principles.",Jobs,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
