Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Course delivery mode,Free TAFE
,TAFE SA,,Preparing for Australian Defence Force - Maths,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T618564241.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Preparing for Australian Defence Force - Science,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T360135880.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Preparing to undertake the Core Skills Profile for Adults (CSPA),Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T957689394.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
DIP,TAFE SA,Adelaide City,Diploma of Interpreting (LOTE-English),Education and Languages,"$8,148 -
                          $10,248",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01059.aspx?S=AWD&Y=2021,English,A,"Provide interpreting services between speakers of English and other languages. This course examines interpreting in areas of community services, health, education, employment, law, immigration and citizenship.
This qualification is endorsed by the National Accreditation Authority for Translators and Interpreters (NAATI) and is the preferred and recommended pathway by NAATI to certification.
Please read all information and see Frequently Asked Questions by clicking on Additional Information below.","Opportunities exist for freelance work and casual employment with interpreting agencies in a variety of areas such as general health, welfare and community services, customer and community information services. Opportunities also exist in tourism, export trade and in education (bi-lingual assistants).",Australia,Yes,Yes,,Yes,Yes,Satisfactory performance in an oral proficiency assessment,Normal,No
,TAFE SA,,Interpreting Skills for NAATI Certification,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T755808485.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Translating Skills for NAATI Certification,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T441337132.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,TAFE SA,Adelaide City,Certificate IV in Library and Information Services,Education and Languages,"$5,313",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00894.aspx?S=AWD&Y=2021,English,A,This course is designed to provide or enhance the skills of individuals who perform a range of tasks and who work under supervision within a library environment.,Possible job roles include library assistant. Students who wish to be a library technician will need to continue study at Diploma level.,Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Apprenticeships & Traineeships,No
DIP,TAFE SA,Online,Diploma of Library and Information Services,Education and Languages,"$7,376",,AUD,Year,18,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00895.aspx?S=AWD&Y=2021,English,A,This course is designed to provide or enhance the skills of individuals who perform a range of tasks and who work within a library or information management environment. It builds on the knowledge gained in the Certificate IV qualification.,"Library technicians are skilled staff who manage and organise collections in conjunction with a librarian whose role is that of a manager. Working in libraries offers opportunities in accessing the latest information technology, helping people to source information and literature for pleasure and study, protecting freedom of access to information and enjoying a wide range of jobs for every interest.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training or VET Student Loans will be required to demonstrate satisfactory reading, writing and numeracy skills",Apprenticeships & Traineeships,No
CERTI,TAFE SA,,Certificate IV in Library and Information Services,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00894.aspx?S=APP&Y=2021,English,A,This course is designed to provide or enhance the skills of individuals who perform a range of tasks and who work under supervision within a library environment.,Possible job roles include library assistant. Students who wish to be a library technician will need to continue study at Diploma level.,Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.


",Apprenticeships & Traineeships,No
DIP,TAFE SA,,Diploma of Library and Information Services,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00895.aspx?S=APP&Y=2021,English,A,This course is designed to provide or enhance the skills of individuals who perform a range of tasks and who work within a library or information management environment. It builds on the knowledge gained in the Certificate IV qualification.,"Library technicians are skilled staff who manage and organise collections in conjunction with a librarian whose role is that of a manager. Working in libraries offers opportunities in accessing the latest information technology, helping people to source information and literature for pleasure and study, protecting freedom of access to information and enjoying a wide range of jobs for every interest.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.


",Apprenticeships & Traineeships,No
CERTI,TAFE SA,Adelaide City,Certificate I in Access to Vocational Pathways,Education and Languages,"$1,995 -
                          $2,105",,AUD,Year,6,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01166.aspx?S=AWD&Y=2021,English,A,This course is designed for those who require significant foundation skills support for pathways to study or entry level digital technology and employability skills.,"The qualification is suitable for individuals who require:
- a pathway to employment and further vocational training;
- reading, writing, oral communication, learning and numeracy skills primarily aligned to Australian Core Skills Framework (ACSF) Level 1;
- entry level digital technology and employability skills.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTI,TAFE SA,External,Certificate I in Skills for Vocational Pathways,Education and Languages,"$2,342 -
                          $2,471",,AUD,Year,6,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01167.aspx?S=AWD&Y=2021,English,A,"Develop language, literacy and numeracy competencies suitable for work and community. Discover pathways into other vocational education and training and gain access to accredited language, literacy and numeracy training.","This qualification is designed for individuals who need skills to prepare for a vocational pathway qualification or further foundation skills development.
It is suitable for individuals who require:
- a pathway to employment and further vocational training;
- reading, writing, oral communication, learning and numeracy skills primarily aligned to the Australian Core Skills Framework (ACSF) Level 2;
- entry level digital technology and employability skills;
- education, training and employment goals.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTII,TAFE SA,External,Certificate II in Skills for Work and Vocational Pathways,Education and Languages,"$2,873 -
                          $3,020",,AUD,Year,6,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01168.aspx?S=AWD&Y=2021,English,A,"Further develop language, literacy and numeracy competencies through accredited training, building your suitability for work and providing pathways into further vocational education and training.","This qualification is designed for individuals who require further foundation skills development to prepare for workforce entry or vocational training pathways. It is suitable for individuals who require:
- a pathway to employment or further vocational training;
- reading, writing, oral communication, learning and numeracy skills primarily aligned to the Australian Core Skills Framework (ACSF) Level 3;
- entry level digital literacy and employability skills;
- a vocational training and employment plan.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
,TAFE SA,,Maths for Nursing,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T992730519.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Prepare to Drive - Obtain your Learner's Permit,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T913455720.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,STAT Prep,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T321284432.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Write to Achieve,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T658473193.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,TAFE SA,Adelaide City,Certificate III in Auslan,Education and Languages,"$6,405",,AUD,Year,6,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01117.aspx?S=AWD&Y=2021,English,A,"Auslan (Australian Sign Language) is the language of the Deaf Community in the Australia. Sign language is a visual spatial language which uses hand shapes and movements as well as facial expressions and body language. Auslan is not English ""translated"" into signs. It has its own vocabulary and grammar that is different from that of spoken languages. Learning Auslan not only allows the learner converse with deaf people, but also to become aware of an important but often overlooked part of Australian culture.
There are two stages to completing the Certificate III in Auslan. Stage 1 is one year of part time study exiting with a Certificate II in Auslan. Stage 2 is a further year of study to complete the Certificate III in Auslan.","Auslan language skills can be an advantage for work in teaching, childcare, community welfare, public service and health positions.",Australia,Yes,Yes,,Yes,Yes,"
Completion of the Core Skills Profile for Adults (CSPA)
",Normal,No
CERTI,TAFE SA,Adelaide City,Certificate IV in Auslan,Education and Languages,"$9,394",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01158.aspx?S=AWD&Y=2021,English,A,If you want to increase your signing skills to communicate in Auslan with a degree of fluency and spontaneity across a wide range of subjects then this is the course for you.,,Australia,Yes,Yes,,Yes,Yes,Certificate III in Auslan or,Normal,No
CERTII,TAFE SA,External,Certificate II in Vocational Preparation for Women,Education and Languages,"$7,412 -
                          $8,327",,AUD,Year,6,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_AC00096.aspx?S=AWD&Y=2021,English,A,"Develop the skills, knowledge and self-confidence necessary to make informed realistic choices about education or employment pathways. The course aims to develop a range of general literacy, communication, numeracy and employment skills as well as studies in a range of personal development subjects.","The course provides a pathway to a suite of courses that facilitates women in their preparation for work by building confidence for soical, educational and vocational outcomes.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTIII,TAFE SA,External,Certificate III in Women's Advocacy,Education and Languages,"$7,137 -
                          $10,340",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_AC00097.aspx?S=AWD&Y=2021,English,A,In this course students build confidence and skills for entry into further education and/or employment. It has a specific vocational focus in women’s advocacy which can be applied in a variety of settings (workplace and community). This course will also enable women to move successfully into other vocational courses.,"This course is designed to prepare women for workplace entry or further vocational pathways. Graduates of the course have gained employment in business services, community services and health and in other industries.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTI,TAFE SA,Adelaide City,Certificate IV in Women's Advocacy,Education and Languages,"$1,098 -
                          $8,510",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_AC00105.aspx?S=AWD&Y=2021,English,A,"This course aims to develop women’s educational, vocational and personal skills. Students will gain an understanding in gender analysis and develop skills for the application of advocacy at work and/or in the community. Units covering social and cultural sensitivity and mediation are also included in this course.  Students will improve their skills in the areas of research, essay writing, presenting and advanced computing enabling them to take advantage of the pathways into higher education and training or to enhance employment or promotion opportunities.","Graduates of the course have gained employment in:
• Business Services (Administrative Officers) 
• Education (Lecturer VET and Higher Education)
• Community Services and Health, and (Youth/Carer/Support Workers)
• Other industries (Small Business Operators)",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTI,TAFE SA,Online,Certificate IV in Training and Assessment,Education and Languages,"$3,767 -
                          $4,131",,AUD,Year,15,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00954.aspx?S=AWD&Y=2021,English,A,"This sought after qualification is suitable for those who would like to deliver and assess competency based training within a workplace context, whether that is within a registered training organisation, industry or community organisation. 
The TAE40116 Certificate IV in Training and Assessment can be studied in one of two ways:
•	Our blended program offers you a combination of live virtual classes, on campus classes paired with self-directed online study
•	Our online program offers you a combination of facilitated online study combined with optional live virtual classes
These flexible delivery options ensure you are provided with supportive and accessible learning opportunities which open up the possibility of study regardless of your location.","This qualification reflects the roles of individuals delivering training and assessment services in the vocational education and training (VET) sector. This qualification is also suitable preparation for those engaged in the delivery of training and assessment of competence in a workplace context, as a component of a structured VET program. Achievement of this qualification by trainers is a requirement of the Standards for Registered Training Organisations (RTOs) 2015.",Australia,Yes,Yes,,Yes,Yes,Any Certificate III or higher,Apprenticeships & Traineeships,No
,TAFE SA,,Enterprise Trainer - Presenting Skill Set (TAESS00014),Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T102221368.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Facilitate Online Learning,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T185126259.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Presentation Skills,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T322616460.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,"Support the Development of Adult Language, Literacy and Numeracy Skills (TAELLN501)",Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T366264863.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,TAFE SA,,Certificate IV in Training and Assessment,Education and Languages,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00954.aspx?S=APP&Y=2021,English,A,"This sought after qualification is suitable for those who would like to deliver and assess competency based training within a workplace context, whether that is within a registered training organisation, industry or community organisation. 
The TAE40116 Certificate IV in Training and Assessment can be studied in one of two ways:
•	Our blended program offers you a combination of live virtual classes, on campus classes paired with self-directed online study
•	Our online program offers you a combination of facilitated online study combined with optional live virtual classes
These flexible delivery options ensure you are provided with supportive and accessible learning opportunities which open up the possibility of study regardless of your location.","This qualification reflects the roles of individuals delivering training and assessment services in the vocational education and training (VET) sector. This qualification is also suitable preparation for those engaged in the delivery of training and assessment of competence in a workplace context, as a component of a structured VET program. Achievement of this qualification by trainers is a requirement of the Standards for Registered Training Organisations (RTOs) 2015.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Students wishing to access subsidised training are required to demonstrate satisfactory reading, writing and numeracy skills by undertaking the Core Skills Profile for Adults (CSPA).
Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.
This course has more than one intake each Semester and you will commence at the next available intake.


",Apprenticeships & Traineeships,No
CERTI,TAFE SA,Adelaide City,Certificate IV in Government,"Government, Property and Legal","$3,182 -
                          $4,736",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00952.aspx?S=AWD&Y=2021,English,A,"This course reflects the role of those who work in the public sector without supervision as they need to be multi-skilled and/or work in small or regionally based organisations.
This course is delivered online.","On successful completion of this course the participant will have the skills and knowledge required to work effectively at an operational level within the public service. Graduates at this level will apply knowledge and skills to demonstrate autonomy, judgement and limited responsibilities.",Australia,Yes,Yes,,Yes,Yes,You must be working in a related industry and will be required to provide evidence of this before an offer is made,Normal,No
CERTI,TAFE SA,Online,Certificate IV in Government Investigations,"Government, Property and Legal","$4,144 -
                          $5,180",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00935.aspx?S=AWD&Y=2021,English,A,This course provides skills and knowledge for those working or seeking work in government investigations or regulatory compliance. Investigation processes including gathering and recording evidence and interview techniques will be taught with other skills essential to employment in the public sector including values and ethics.,"Job roles and titles vary across different industry sectors. Possible job titles relevant to this qualification include Federal, State and Local Government investigation and compliance positions, managers and supervisors.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Apprenticeships & Traineeships,No
DIP,TAFE SA,Adelaide City,Diploma of Government,"Government, Property and Legal","$3,868 -
                          $4,888",,AUD,Year,24,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00953.aspx?S=AWD&Y=2021,English,A,"This qualification covers the competencies required for independent and self-directed work in the public sector. It is suited to those working in an environment where there is a range of responsibilities which are diverse in nature rather than within a narrow specialization and/or they work in small or regionally based organisations.
This course is delivered online.",Public Service Manager/Team Leader.,Australia,Yes,Yes,,Yes,Yes,You must be working in a related industry and will be required to provide evidence of this before an offer is made,Normal,No
,TAFE SA,,Department for Correctional Services (DCS) Correctional Officers Tests,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T371935320.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Department for Correctional Services (DCS) Correctional Officers Tests - Aboriginal/Torres Strait Islander Applicants,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T407926717.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Department for Correctional Services (DCS) Correctional Officers Tests - Practice Set 1,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T055276530.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Department for Correctional Services (DCS) Correctional Officers Tests - Practice Set 2,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T055316550.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,TAFE SA,,Certificate III in Government,"Government, Property and Legal",,,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00951.aspx?S=APP&Y=2021,English,A,This Traineeship will assist you to develop the skills and knowledge for an entry level role within the public sector. Studies will focus on meeting the ethical and legislative requirements of the public service whilst undertaking a diverse range of administration support work activities that are generalist in nature. (Please note that this Traineeship is only available to SA Government employees).,The generalist qualification covers the skills required to operate in a broad range of public service work activities that are generalist in nature.,Australia,Yes,Yes,,Yes,Yes,"

Important Information



Students will be required to demonstrate satisfactory reading, writing and numeracy skills as part of course counselling before enrolling.


",Normal,No
CERTI,TAFE SA,,Certificate IV in Government Investigations,"Government, Property and Legal","$4,144 -
                                $5,180",,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00935.aspx?S=APP&Y=2021,English,A,This course provides skills and knowledge for those working or seeking work in government investigations or regulatory compliance. Investigation processes including gathering and recording evidence and interview techniques will be taught with other skills essential to employment in the public sector including values and ethics.,"Job roles and titles vary across different industry sectors. Possible job titles relevant to this qualification include Federal, State and Local Government investigation and compliance positions, managers and supervisors.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.


",Apprenticeships & Traineeships,No
CERTI,TAFE SA,Online,Certificate IV in Legal Services,"Government, Property and Legal","$4,484 -
                          $5,358",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00727.aspx?S=AWD&Y=2021,English,A,"This course is for those interested in working, or already work, as a legal support officer in a law firm, commercial entity, community organisation or the public sector. It covers the Australian legal system, court process, legal research, the law and professional rules that apply to support staff, legal computing, communication, contract law and torts.","Graduates will be equipped to gain employment as a legal assistant, legal secretary, legal support officer or assistant paralegal.",Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Apprenticeships & Traineeships,No
CERTI,TAFE SA,,Certificate IV in Legal Services,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00727.aspx?S=APP&Y=2021,English,A,"This course is for those interested in working, or already work, as a legal support officer in a law firm, commercial entity, community organisation or the public sector. It covers the Australian legal system, court process, legal research, the law and professional rules that apply to support staff, legal computing, communication, contract law and torts.","Graduates will be equipped to gain employment as a legal assistant, legal secretary, legal support officer or assistant paralegal.",Australia,Yes,Yes,,Yes,Yes,"

How to Apply



Apprenticeships/Traineeships
 Find out how to apply for
                        
                          Apprenticeships & Traineeships.

Note: You must be an Australian Resident to apply for this course. For International Students
                  please visit
                  International Courses.
                

",Apprenticeships & Traineeships,No
,TAFE SA,,South Australia Police (SAPOL) Recruitment Tests,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T728352582.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,South Australia Police (SAPOL) Recruitment Tests - Computer Formatting and Typing Tests Only,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T104623010.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,South Australia Police (SAPOL) Recruitment Tests - English as a Second Language Applicants,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T804575727.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,South Australia Police (SAPOL) Recruitment Tests - Practice Set 1,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T275302577.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,South Australia Police (SAPOL) Recruitment Tests - Practice Set 2,"Government, Property and Legal",,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T275484425.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
ADIP,TAFE SA,Online,Advanced Diploma of Conveyancing,"Government, Property and Legal","$7,440 -
                          $8,360",,AUD,Year,18,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00729.aspx?S=AWD&Y=2021,English,A,"This course is designed to provide participants with the specialist skills needed to operate in a conveyancing environment. It covers conveyancing, financial transactions, contract law and legal documents and advice. Successful completion enables students to apply to the Office of Consumer and Business Affairs for registration as a licenced conveyancer in South Australia.","This qualification is delivered taking into account South Australian Law and  Industry practices as well as Federal law that are relevant to prospective Conveyancers intending to practice in South Australia. The conveyancing program can lead to work as a conveyancer or conveyancing clerk in banks, law firms or conveyancing offices.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training or VET Student Loans will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTII,TAFE SA,Adelaide City,Certificate II in Retail Cosmetics,Hair and Beauty,"$4,228",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00937.aspx?S=AWD&Y=2021,English,A,"You will learn how to apply make-up for day, evening and special events and master fashion forward techniques in various looks such as glamour, smokey eye and cat walk. These skills will be delivered in our beauty clinics which simulate the workplace.","This qualification provides a pathway to work as a retail sales consultant in any business that sells beauty or cosmetic products and services. This can include beauty and hairdressing salons, retail outlets and department stores. Certificate II in Retail Cosmetics is a pathway into Certificate III in Beauty Services.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTIII,TAFE SA,Adelaide City,Certificate III in Beauty Services,Hair and Beauty,"$6,325",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00887.aspx?S=AWD&Y=2021,English,A,"You will learn how to perform services in waxing, tanning, manicure and pedicure, eyelash and brow treatments and you have the ability to choose electives to personalise your course to suit your career. This course enables you to work as a beautician and is delivered in our beauty clinics which simulate the workplace.","Beautician, retail beauty consultant, beauty salon assistant.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Apprenticeships & Traineeships,No
CERTIII,TAFE SA,Adelaide City,Certificate III in Make-Up,Hair and Beauty,"$5,440",,AUD,Year,6,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00888.aspx?S=AWD&Y=2021,English,A,"You will learn skills and knowledge to work as a make-up artist either in beauty clinics, retail or as a freelance make-up artist. The course covers day, evening, bridal, glamour, catwalk airbrushing and creative make-up techniques as well as spray tanning and lash and brow treatments. These skills will be delivered in our beauty clinics which simulate the workplace.","This qualification reflects the role of individuals employed as make-up artists to design and apply make-up for a range of purposes and occasions across the beauty, fashion, media and entertainment industries. This qualification is a pathway to Certificate IV in Beauty Therapy.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTIII,TAFE SA,Adelaide City,Certificate III in Nail Technology,Hair and Beauty,"$6,018 -
                          $6,785",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00889.aspx?S=AWD&Y=2021,English,A,"You will learn the skills to work as a nail technician through performing services in manicure and pedicure, gel nails, acrylic nails and nail art. These skills will be delivered in our beauty clinics which simulate the workplace.",Nail Technician.,Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Apprenticeships & Traineeships,No
CERTI,TAFE SA,Adelaide City,Certificate IV in Beauty Therapy,Hair and Beauty,"$16,046",,AUD,Year,18,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00899.aspx?S=AWD&Y=2021,English,A,"Gain the skills and knowledge to work as a beauty therapist. You will learn skills in waxing, tanning, manicure and pedicure, eyelash and brow treatments, facials and body massage and treatments. Practical experience will be gained by working in a salon, including client consultations and recommending retail products. These skills will be delivered in our beauty clinics which simulate the workplace.",This qualification reflects the role of individuals who work as beauty therapists to provide a range of beauty therapy treatments and services. They communicate with clients to recommend treatments and services and sell retail skin care and cosmetic products.,Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Normal,No
DIP,TAFE SA,Adelaide City,Diploma of Beauty Therapy,Hair and Beauty,"$19,966",,AUD,Year,24,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00900.aspx?S=AWD&Y=2021,English,A,Do you love everything beauty? Are you good with your hands and enjoy interacting with people? This course will help you become a fully-qualified Beauty Therapist working in beauty salons and spas.,"This qualification reflects the role of individuals employed as beauty therapists to provide a broad range of beauty therapy treatments and services including facial treatments, body massage and treatments, hair removal, lash and brow treatments, nail and make-up services. This includes consultation with clients to provide beauty advice, recommend beauty treatments and services, and sell retail skin-care and cosmetic products.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access VET Student Loans are required to demonstrate satisfactory reading, writing and numeracy skills, or provide evidence of successful completion of SACE Stage 2 or equivalent Australian Year 12 certificate, or completion of Certificate IV or above",Normal,No
